Date,Total Rainfall Mm,Mean Air Temperature in Celsius,Mean Vapour Pressure Hpa,Mean Wind Speed M/Sec,Days Of Wind Gust >= 24 Knots in Day,Standard Deviation Of Daily Mean Temperature in Celsius,Year,Month,Selected business demand (GWh),Est. Total consumption (GWh),Export prices,Export volumes,Export values,Import prices,Import volumes,Import values,Population
2022-06-01,155.2,13.399999999999999,12.85,3.45,13.5,2.0,2022.0,6.0,573.848,452.492,1529.0,1493.0,18528.0,1025.0,2478.0,18232.0,1893500.0
2022-07-01,315.2,13.25,13.100000000000001,3.95,17.0,2.0,2022.0,7.0,599.222,492.025,1574.0,1318.0,16833.0,1099.0,2824.0,22262.0,1893500.0
2022-08-01,121.30000000000001,13.100000000000001,12.85,3.55,9.0,2.3499999999999996,2022.0,8.0,604.656,469.325,1574.0,1318.0,16833.0,1099.0,2824.0,22262.0,1893500.0
2022-09-01,102.8,13.75,12.9,3.45,10.0,2.2,2022.0,9.0,569.075,416.435,1574.0,1318.0,16833.0,1099.0,2824.0,22262.0,1893500.0
2022-10-01,134.3,15.350000000000001,14.0,3.9000000000000004,10.5,2.1,2022.0,10.0,566.314,377.98,1564.0,1417.0,17991.0,1076.0,2870.0,22156.0,1893500.0
2022-11-01,266.2,17.9,16.5,4.25,15.0,1.4,2022.0,11.0,559.031,327.579,1564.0,1417.0,17991.0,1076.0,2870.0,22156.0,1893500.0
2022-12-01,107.0,19.7,18.200000000000003,3.7,5.5,1.75,2022.0,12.0,563.684,328.478,1564.0,1417.0,17991.0,1076.0,2870.0,22156.0,1893500.0
2023-01-01,454.35,20.4,19.25,5.1,15.0,1.05,2023.0,1.0,556.42,326.534,1457.0,1351.0,15976.0,1028.0,2688.0,19825.0,1943200.0
2023-02-01,281.45,20.0,18.9,4.65,10.0,1.7000000000000002,2023.0,2.0,532.234,298.579,1457.0,1351.0,15976.0,1028.0,2688.0,19825.0,1943200.0
2023-03-01,32.1,18.25,16.549999999999997,3.45,5.0,1.9,2023.0,3.0,592.61,329.91,1457.0,1351.0,15976.0,1028.0,2688.0,19825.0,1943200.0
2023-04-01,164.9,17.85,17.0,4.7,16.0,2.1500000000000004,2023.0,4.0,547.969,338.601,1448.0,1600.0,18798.0,1022.0,2529.0,18548.0,1943200.0
2023-05-01,270.8,15.9,16.1,4.699999999999999,18.0,2.8,2023.0,5.0,593.579,414.04,1448.0,1600.0,18798.0,1022.0,2529.0,18548.0,1943200.0
2023-06-01,149.9,12.4,12.2,3.4,9.0,1.75,2023.0,6.0,579.715,488.037,1448.0,1600.0,18798.0,1022.0,2529.0,18548.0,1943200.0
2023-07-01,101.0,12.399999999999999,11.95,5.0,20.0,1.5,2023.0,7.0,590.036,521.402,1427.0,1239.0,14353.0,1013.0,2743.0,19945.0,1943200.0
2023-08-01,79.95,10.850000000000001,10.95,3.3,6.0,1.2000000000000002,2023.0,8.0,617.742,541.62,1427.0,1239.0,14353.0,1013.0,2743.0,19945.0,1943200.0
2023-09-01,127.65,14.149999999999999,13.55,4.85,14.0,1.5,2023.0,9.0,563.191,420.878,1427.0,1239.0,14353.0,1013.0,2743.0,19945.0,1943200.0
2023-10-01,106.64999999999999,15.4,13.75,5.1,14.0,2.0,2023.0,10.0,564.362,395.533,1366.0,1474.0,16345.0,1052.0,2590.0,19546.0,1943200.0
2023-11-01,56.9,16.65,14.899999999999999,4.15,7.0,1.65,2023.0,11.0,558.15,337.296,1366.0,1474.0,16345.0,1052.0,2590.0,19546.0,1943200.0
2023-12-01,116.75,19.700000000000003,17.950000000000003,4.25,8.0,2.3499999999999996,2023.0,12.0,561.88,339.029,1366.0,1474.0,16345.0,1052.0,2590.0,19546.0,1943200.0
2024-01-01,35.8,21.35,19.0,3.9000000000000004,5.0,1.95,2024.0,1.0,582.114,338.464,1362.0,1465.0,16196.0,998.0,2381.0,17050.0,1943200.0
2024-02-01,43.8,20.35,17.85,3.7,3.5,1.3,2024.0,2.0,574.003,311.724,1362.0,1465.0,16196.0,998.0,2381.0,17050.0,1943200.0
2024-03-01,55.65,17.9,15.6,4.1,10.5,2.1,2024.0,3.0,581.185,337.73,1362.0,1465.0,16196.0,998.0,2381.0,17050.0,1943200.0
2024-04-01,81.94999999999999,16.95,15.95,3.65,8.0,1.8,2024.0,4.0,555.173,348.859,1433.0,1584.0,18433.0,1029.0,2414.0,17823.0,1943200.0
2024-05-01,115.75,13.35,12.8,3.75,11.5,1.75,2024.0,5.0,593.491,452.473,1433.0,1584.0,18433.0,1029.0,2414.0,17823.0,1943200.0
2024-06-01,133.5,13.600000000000001,13.35,3.35,9.0,1.75,2024.0,6.0,558.837,450.966,1433.0,1584.0,18433.0,1029.0,2414.0,17823.0,1943200.0
